1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',Default,79.805
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',Dipol92,9.333
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',Discrim,9.523
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',ITrule,16.761
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',IndCART,0
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',KNN,21.713
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',Kohonen,20.951
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',LVQ,16.19
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',LogDisc,9.714
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',NewId,9.523
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',QuaDisc,11.428
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',RBF,9.523
Credit,'\'(2243-4216]\'','\'(6043-11816]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(4.3-8.6]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(-inf-0.11614]\'','\'(0.7464-0.7948]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(1.6028-2.2206]\'','\'(0.53718-0.6668]\'','\'(-inf-17.46844]\'','\'(-inf-16.88521]\'',Smart,5.524
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Ac2,10.247
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Alloc80,2.779
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',BackProp,8.163
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Bayes,4.689
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',BayesTree,9.379
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',C4.5,6.079
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',CART,7.642
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Cal5,15.631
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Cascade,166.556
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Castle,5.384
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Cn2,9.379
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Default,76.244
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Dipol92,1.216
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Discrim,3.126
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',ITrule,16.326
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',IndCART,5.558
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',KNN,19.799
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Kohonen,51.756
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',LVQ,166.556
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',LogDisc,3.474
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',NewId,10.247
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',QuaDisc,3.126
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',RBF,0
DNA,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(162.6-inf)\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(1.32471-1.62212]\'','\'(-inf-0.11614]\'','\'(0.8432-0.8916]\'','\'(0.79098-0.87664]\'','\'(0.4903-0.57525]\'','\'(0.92807-inf)\'','\'(2.14082-2.79436]\'','\'(16.91902-32.85144]\'','\'(1.20718-1.66612]\'','\'(-inf-0.985]\'','\'(-inf-0.14832]\'','\'(65.193572-81.101949]\'','\'(32.74728-48.609349]\'',Smart,17.368
Diabetes,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(0.11614-0.18668]\'','\'(-inf-0.5528]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(4.074-4.6918]\'','\'(-inf-0.14832]\'','\'(-inf-17.46844]\'','\'(32.74728-48.609349]\'',Ac2,3.529
Diabetes,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(0.11614-0.18668]\'','\'(-inf-0.5528]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(4.074-4.6918]\'','\'(-inf-0.14832]\'','\'(-inf-17.46844]\'','\'(32.74728-48.609349]\'',Alloc80,5.193
Diabetes,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(0.11614-0.18668]\'','\'(-inf-0.5528]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(4.074-4.6918]\'','\'(-inf-0.14832]\'','\'(-inf-17.46844]\'','\'(32.74728-48.609349]\'',BackProp,1.664
Diabetes,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(0.11614-0.18668]\'','\'(-inf-0.5528]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(4.074-4.6918]\'','\'(-inf-0.14832]\'','\'(-inf-17.46844]\'','\'(32.74728-48.609349]\'',Bayes,2.596
Diabetes,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(0.11614-0.18668]\'','\'(-inf-0.5528]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(4.074-4.6918]\'','\'(-inf-0.14832]\'','\'(-inf-17.46844]\'','\'(32.74728-48.609349]\'',BayesTree,3.196
Diabetes,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(0.11614-0.18668]\'','\'(-inf-0.5528]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(4.074-4.6918]\'','\'(-inf-0.14832]\'','\'(-inf-17.46844]\'','\'(32.74728-48.609349]\'',C4.5,3.129
Diabetes,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(0.11614-0.18668]\'','\'(-inf-0.5528]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(4.074-4.6918]\'','\'(-inf-0.14832]\'','\'(-inf-17.46844]\'','\'(32.74728-48.609349]\'',CART,2.13
Diabetes,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(0.11614-0.18668]\'','\'(-inf-0.5528]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(4.074-4.6918]\'','\'(-inf-0.14832]\'','\'(-inf-17.46844]\'','\'(32.74728-48.609349]\'',Cal5,1.798
Diabetes,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(0.11614-0.18668]\'','\'(-inf-0.5528]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(4.074-4.6918]\'','\'(-inf-0.14832]\'','\'(-inf-17.46844]\'','\'(32.74728-48.609349]\'',Cascade,51.73
Diabetes,'\'(-inf-2243]\'','\'(-inf-6043]\'','\'(-inf-23.4]\'','\'(-inf-10.9]\'','\'(-inf-4.3]\'','\'(-inf-0.1]\'','\'(-inf-1.32471]\'','\'(0.11614-0.18668]\'','\'(-inf-0.5528]\'','\'(0.70532-0.79098]\'','\'(0.91505-inf)\'','\'(0.64035-0.71228]\'','\'(0.83374-1.48728]\'','\'(-inf-16.91902]\'','\'(0.74824-1.20718]\'','\'(4.074-4.6918]\'','\'(-inf-0.14832]\'','\'(-inf-17.46844]\'','\'(32.74728-48.609349]\'',Castle,2.33
