631	1	4	0	1	0	0	0	0	MIT
632	2	2	0	2	0	0	0	0	MIT
633	5	2	3	0	0	0	1	1	NUC
634	2	0	0	1	0	0	1	0	NUC
635	2	2	3	5	0	0	1	0	NUC
636	2	3	0	3	0	0	0	0	MIT
637	2	3	0	5	0	0	0	0	MIT
638	2	4	2	0	0	0	3	0	NUC
639	2	2	1	0	0	0	1	1	NUC
640	2	3	2	1	0	0	1	4	NUC
641	0	0	0	1	0	0	1	0	MIT
642	1	2	1	4	0	0	0	0	MIT
643	0	0	1	3	0	0	1	0	MIT
644	0	0	0	5	0	0	1	0	MIT
645	0	2	1	0	0	0	0	0	MIT
646	2	3	1	4	0	0	0	0	MIT
647	1	2	1	3	0	0	0	0	MIT
648	1	3	1	4	0	0	0	0	MIT
649	0	2	0	1	0	0	1	0	CYT
650	1	2	1	0	0	0	1	0	MIT
651	2	2	1	1	0	0	0	2	NUC
652	1	4	0	0	0	0	0	0	NUC
653	0	4	3	1	0	0	0	0	CYT
654	2	2	0	1	1	0	0	0	CYT
655	1	2	0	0	0	0	0	0	CYT
656	1	0	0	0	0	0	5	0	EXC
657	0	3	0	1	0	0	1	1	NUC
658	2	0	1	0	0	0	0	0	EXC
659	4	6	4	4	0	0	3	0	ME1
660	1	2	4	1	0	0	0	0	ME3
661	2	0	1	0	0	0	0	0	CYT
662	0	0	0	0	0	0	5	0	NUC
663	1	7	1	0	0	0	3	0	NUC
664	2	2	1	5	0	0	1	0	MIT
665	0	3	0	5	0	0	0	0	MIT
666	5	2	0	0	0	0	0	0	CYT
667	5	3	1	4	0	0	0	0	MIT
668	5	4	1	1	0	0	0	0	NUC
669	2	4	1	5	0	0	1	1	CYT
670	0	0	3	2	0	0	0	1	CYT
671	4	0	1	0	0	0	1	0	ME2
672	2	0	3	4	0	0	0	1	NUC
673	2	0	0	1	0	0	0	1	NUC
674	2	0	0	5	0	0	1	0	MIT
675	2	3	1	2	0	0	1	1	NUC
676	5	2	1	1	0	0	0	4	NUC
677	5	2	0	0	0	0	2	7	NUC
678	1	4	2	1	0	0	0	0	NUC
679	9	2	2	0	0	0	0	0	NUC
680	1	3	3	0	0	0	1	1	NUC
681	2	3	1	0	0	0	2	0	CYT
682	5	3	3	1	0	0	0	0	CYT
683	5	7	0	0	0	0	1	0	NUC
684	2	2	0	0	0	0	1	0	CYT
685	5	2	1	1	0	0	1	0	NUC
686	1	7	1	4	0	0	1	4	NUC
687	5	3	1	0	0	0	1	6	NUC
688	1	8	0	1	0	0	0	1	NUC
689	1	4	2	0	0	0	0	0	NUC
690	6	2	1	5	0	0	2	0	NUC
691	5	3	1	0	0	0	2	0	NUC
692	5	4	1	1	0	0	0	0	CYT
693	4	1	0	1	0	0	1	1	MIT
694	2	2	0	0	0	0	0	2	NUC
695	2	4	0	0	0	0	1	0	NUC
696	0	6	0	0	0	0	0	0	NUC
697	1	2	1	5	0	0	1	3	NUC
698	6	3	1	0	0	0	0	0	NUC
699	6	0	1	4	0	0	3	0	NUC
700	3	3	0	1	0	0	1	0	NUC
701	7	4	1	1	0	0	1	1	NUC
702	3	0	0	6	1	0	0	0	NUC
703	6	0	3	2	0	0	0	1	ME2
704	1	4	3	0	0	0	0	0	ME2
705	4	0	3	0	0	0	2	0	MIT
706	2	0	4	0	0	0	1	0	MIT
707	4	1	2	4	0	0	0	1	MIT
708	1	3	1	1	0	0	1	0	MIT
709	0	3	1	0	0	0	5	0	NUC
710	2	3	0	1	0	0	0	0	ME3
711	1	2	0	6	0	0	0	3	NUC
712	5	2	0	0	0	0	0	4	NUC
713	1	7	1	0	0	0	2	0	MIT
714	4	1	3	1	0	0	1	0	ME2
715	2	7	1	0	0	2	1	0	POX
716	7	3	1	0	0	0	0	0	CYT
717	3	4	0	0	0	0	3	1	CYT
718	0	3	0	1	0	0	0	1	NUC
719	0	3	0	1	0	0	0	0	CYT
720	2	3	1	0	0	0	0	0	POX
721	2	2	1	1	0	0	1	0	POX
722	3	0	3	5	0	0	3	0	POX
723	2	3	1	1	0	0	0	0	POX
724	1	2	2	0	0	0	2	0	CYT
725	2	3	4	0	0	0	1	0	ME3
726	0	3	1	2	0	0	1	0	MIT
727	2	3	1	3	0	0	0	0	MIT
728	2	2	1	0	0	0	0	1	CYT
729	2	2	1	1	0	0	1	0	CYT
730	2	2	0	0	0	0	0	1	CYT
731	2	2	0	0	0	0	0	0	CYT
732	2	0	0	6	0	0	1	0	CYT
733	1	0	0	6	0	0	0	0	CYT
734	3	5	0	1	1	0	1	0	ERL
735	5	4	0	0	0	0	1	1	NUC
736	0	2	3	5	0	0	0	1	NUC
737	1	3	3	0	0	0	0	1	ME3
738	5	2	1	0	0	0	0	0	NUC
739	1	0	1	5	0	0	1	0	MIT
740	4	5	4	1	0	0	1	1	ME1
741	7	2	5	0	0	0	3	0	VAC
742	2	2	0	1	0	0	1	0	VAC
743	4	6	1	1	0	0	1	0	VAC
744	1	3	0	1	0	0	1	0	VAC
745	1	4	1	0	0	0	1	0	VAC
746	3	2	1	1	0	0	1	0	NUC
747	2	4	0	5	0	0	0	1	MIT
748	1	3	0	5	0	0	0	0	MIT
749	4	0	3	4	0	0	0	0	MIT
750	0	1	0	4	0	0	5	0	MIT
751	2	2	1	4	0	0	1	0	MIT
752	7	7	1	0	0	0	1	1	MIT
753	0	2	1	1	0	0	0	0	MIT
754	2	3	0	4	0	1	0	0	MIT
755	0	0	0	3	0	0	0	0	MIT
756	2	0	2	1	0	0	0	0	MIT
757	0	3	0	0	0	0	0	0	CYT
758	0	2	0	1	0	0	0	0	CYT
759	1	2	0	0	1	0	1	0	CYT
760	2	3	1	0	0	0	3	0	CYT
761	1	3	1	1	0	0	3	4	NUC
762	1	2	1	1	0	0	0	0	CYT
763	2	2	0	0	0	0	1	0	CYT
764	1	2	1	0	0	0	1	0	CYT
765	7	4	1	0	0	0	1	0	CYT
766	2	2	1	1	0	0	0	0	NUC
767	4	1	0	1	0	0	0	0	EXC
768	4	1	0	1	0	0	0	0	EXC
769	1	0	0	0	0	0	1	0	CYT
770	4	1	0	1	0	0	0	0	EXC
771	1	2	1	1	0	0	0	0	NUC
772	4	6	0	1	0	0	0	0	EXC
773	1	6	4	1	0	0	0	2	ME3
774	2	3	3	0	0	0	1	1	NUC
775	1	2	3	0	0	0	1	0	ME3
776	1	4	1	0	0	0	0	0	NUC
777	5	7	4	0	0	0	1	0	ME3
778	2	2	1	5	0	0	0	0	NUC
779	0	0	0	3	0	0	0	1	MIT
780	1	2	3	1	0	0	0	2	NUC
781	2	3	1	8	0	0	1	1	MIT
782	4	6	0	1	0	0	5	0	EXC
783	4	1	0	1	0	0	4	0	EXC
784	4	1	0	1	0	0	5	0	EXC
785	2	0	0	1	0	0	0	0	ME3
786	4	1	3	1	0	0	1	0	ME1
787	2	0	4	4	0	0	0	2	ME3
788	7	3	4	0	0	0	1	1	ME3
789	1	4	4	0	0	0	0	1	VAC
790	2	3	1	0	0	0	1	0	CYT
791	8	1	5	4	0	0	5	0	ME2
792	8	1	4	5	0	0	5	0	ME2
793	1	2	4	1	0	0	1	1	ME3
794	1	3	4	0	0	0	1	1	ME3
795	1	3	0	0	0	0	0	1	NUC
796	5	3	3	0	0	0	0	0	ME3
797	7	3	4	1	0	0	0	0	ME3
798	2	3	0	0	0	0	1	0	NUC
799	5	4	1	0	0	0	0	0	NUC
800	2	3	0	0	0	0	0	1	NUC
801	5	3	0	1	0	0	1	1	NUC
802	7	4	0	1	0	0	0	0	NUC
803	2	1	1	0	0	0	1	0	NUC
804	0	3	1	1	0	0	1	0	NUC
805	1	3	3	0	0	0	1	0	NUC
806	2	2	1	1	0	0	4	0	NUC
807	1	4	0	4	0	0	0	0	POX
808	3	3	4	0	0	0	2	0	ME3
809	1	0	1	4	0	0	0	0	MIT
810	1	2	1	0	0	0	1	0	CYT
811	1	7	0	1	0	0	1	0	NUC
812	2	3	0	1	0	0	1	0	CYT
813	4	1	0	0	0	0	1	1	VAC
814	3	1	0	1	0	0	1	0	VAC
815	0	3	1	2	0	0	1	0	VAC
816	2	0	1	0	0	0	0	0	CYT
817	1	0	1	1	0	0	0	0	CYT
818	2	0	0	0	0	0	0	0	CYT
819	1	3	1	0	0	0	0	0	CYT
820	2	2	1	0	0	0	0	0	CYT
821	2	2	1	1	0	0	3	0	CYT
822	5	4	1	0	0	0	0	0	NUC
823	1	3	1	2	0	0	0	0	NUC
824	0	3	0	0	0	0	0	0	CYT
825	4	0	0	0	0	0	1	0	CYT
826	0	0	1	0	0	0	0	2	NUC
827	5	4	0	6	0	0	0	0	NUC
828	2	2	1	4	0	0	0	0	NUC
829	5	7	0	4	0	0	0	0	NUC
830	1	7	1	6	0	0	0	2	NUC
831	3	4	0	0	0	0	0	1	NUC
832	0	2	0	0	0	0	0	0	NUC
833	2	4	0	0	0	0	1	0	NUC
834	5	3	0	0	0	0	0	0	NUC
835	5	4	1	0	0	0	0	1	NUC
836	5	8	1	0	1	0	1	2	NUC
837	2	2	1	1	0	0	0	1	NUC
838	1	7	0	6	0	0	0	2	NUC
839	2	4	1	1	0	0	0	1	NUC
840	1	2	0	0	0	0	1	0	CYT
841	7	3	1	0	0	0	1	0	CYT
842	2	3	1	1	0	0	1	0	CYT
843	2	3	0	4	0	0	0	0	CYT
844	0	2	0	5	0	0	0	0	CYT
845	2	2	3	3	0	0	0	0	MIT
846	5	2	0	2	0	0	0	1	NUC
847	4	3	4	4	0	0	0	0	ME2
848	2	2	1	0	0	0	3	0	CYT
849	1	7	0	4	0	0	1	0	CYT
850	5	4	3	0	0	0	1	1	ME3
851	2	3	1	0	0	0	5	0	CYT
852	5	2	1	0	0	0	0	0	CYT
853	2	3	1	0	0	0	1	0	CYT
854	0	0	0	5	0	0	1	0	MIT
855	1	3	0	5	0	0	1	0	MIT
856	5	2	3	5	0	0	1	0	NUC
857	0	3	4	1	0	0	0	0	ME3
858	1	2	0	1	0	0	0	1	CYT
859	1	2	0	1	0	0	0	1	CYT
860	0	3	0	1	0	0	1	0	CYT
861	2	0	0	1	0	0	1	0	MIT
862	2	2	1	4	0	0	1	0	MIT
863	0	3	1	0	0	0	1	0	MIT
864	0	0	1	0	0	0	1	0	MIT
865	1	4	1	0	0	0	0	0	MIT
866	3	3	3	4	0	0	0	0	MIT
867	7	2	0	0	0	0	0	1	NUC
868	0	4	1	0	0	0	3	0	NUC
869	1	8	1	6	0	0	0	0	NUC
870	5	7	0	4	0	0	0	3	NUC
871	2	3	1	0	0	0	0	1	NUC
872	1	2	1	1	0	0	0	2	NUC
873	1	3	1	0	0	0	0	0	NUC
874	2	2	0	0	0	0	0	0	NUC
875	2	3	0	0	0	0	0	0	NUC
876	5	7	0	0	0	0	0	8	NUC
877	5	3	0	0	0	0	0	4	NUC
878	1	3	0	1	0	0	0	0	NUC
879	2	0	1	0	0	0	0	0	NUC
880	5	4	1	1	0	0	0	1	NUC
881	1	2	0	4	0	0	0	0	NUC
882	0	3	1	6	0	0	0	0	NUC
883	1	3	1	1	0	0	0	1	NUC
884	2	2	1	5	0	0	1	0	NUC
885	2	3	0	1	0	0	1	6	NUC
886	1	3	0	1	0	0	1	2	NUC
887	2	0	0	1	0	0	1	3	NUC
888	0	2	0	2	0	0	1	0	CYT
889	1	0	0	0	0	0	0	0	CYT
890	2	3	1	0	0	0	0	1	NUC
891	0	2	1	0	0	0	0	0	CYT
892	3	3	1	0	0	0	3	0	CYT
893	2	2	1	4	0	0	0	0	NUC
894	1	2	3	3	0	0	1	0	MIT
895	0	4	1	0	0	0	0	1	NUC
896	2	1	0	1	0	0	3	0	NUC
897	1	4	1	0	0	0	0	0	NUC
898	1	2	1	0	0	0	3	0	NUC
899	0	3	0	0	0	0	0	1	NUC
900	1	1	3	0	0	0	1	0	ME3
901	5	3	1	1	0	0	0	2	NUC
902	5	2	1	1	0	0	0	0	NUC
903	1	2	1	6	0	0	0	0	NUC
904	0	3	1	1	0	0	0	0	NUC
905	2	2	1	0	0	0	0	1	NUC
906	5	0	0	1	0	0	0	0	NUC
907	2	2	1	1	0	0	0	0	NUC
908	1	1	4	1	0	0	1	0	NUC
909	1	8	1	1	0	0	0	0	NUC
910	0	3	0	4	0	0	3	1	CYT
911	0	2	0	4	0	0	1	0	CYT
912	5	2	3	1	0	0	1	4	NUC
913	2	4	2	5	0	0	0	0	MIT
914	1	2	0	1	0	0	0	0	MIT
915	2	3	0	2	0	0	1	0	MIT
916	1	3	1	1	0	0	0	0	NUC
917	1	3	0	0	0	0	2	0	CYT
918	0	3	4	5	0	0	0	0	NUC
919	5	0	0	1	0	0	0	0	NUC
920	2	2	0	4	0	0	0	0	NUC
921	2	4	2	4	0	0	3	1	NUC
922	1	2	2	0	0	0	3	1	NUC
923	1	2	1	1	0	0	0	0	CYT
924	1	4	1	1	0	0	0	0	CYT
925	2	3	1	0	0	0	0	0	CYT
926	1	3	1	1	0	0	0	7	CYT
926	1	3	1	1	0	0	0	7	CYT
927	0	4	1	4	0	0	0	0	CYT
927	0	4	1	4	0	0	0	0	CYT
928	1	4	1	4	0	0	3	7	CYT
929	1	4	1	4	0	0	3	7	CYT
930	2	4	1	0	0	0	0	0	CYT
931	3	3	0	6	0	0	1	0	NUC
932	5	2	1	1	0	0	0	0	NUC
933	0	3	1	0	0	0	0	1	NUC
934	0	4	3	1	0	0	1	0	NUC
935	0	3	2	1	0	0	1	0	NUC
936	2	2	2	0	0	0	1	0	NUC
937	5	3	0	0	0	0	0	0	NUC
938	2	0	1	0	0	0	0	0	NUC
939	1	2	1	5	0	0	0	4	NUC
940	1	7	1	0	0	0	0	0	NUC
941	7	4	1	0	0	0	0	0	NUC
942	2	2	1	1	0	0	1	0	NUC
943	1	3	1	1	0	0	0	0	NUC
944	5	2	0	4	0	0	3	0	NUC
945	2	3	2	1	0	0	3	0	NUC
946	1	3	0	4	0	0	0	1	NUC
947	5	0	2	0	0	0	0	0	NUC
948	0	2	2	1	0	0	8	1	NUC
949	5	2	1	0	0	0	0	0	NUC
950	1	4	1	1	0	0	1	0	NUC
951	5	3	1	1	0	0	1	1	NUC
952	5	2	0	0	0	0	0	1	NUC
953	5	7	0	0	0	0	1	0	NUC
954	5	4	0	5	0	0	0	2	CYT
955	1	4	6	0	0	0	5	0	CYT
955	1	4	6	0	0	0	5	0	CYT
956	0	2	0	1	0	0	3	7	CYT
957	0	2	0	1	0	0	3	7	CYT
958	0	3	0	0	0	0	1	1	CYT
958	0	3	0	0	0	0	1	1	CYT
959	0	3	1	0	0	0	0	0	CYT
960	0	3	1	0	0	0	1	1	CYT
960	0	3	1	0	0	0	1	1	CYT
961	1	3	0	0	0	0	0	7	CYT
962	5	3	0	0	0	0	0	7	CYT
963	5	2	2	5	0	0	5	0	CYT
964	3	4	2	4	0	0	3	7	CYT
964	3	4	2	4	0	0	3	7	CYT
965	1	4	2	5	0	0	1	7	CYT
966	0	2	1	1	0	0	0	7	CYT
967	0	0	0	1	0	0	3	0	CYT
967	0	0	0	1	0	0	3	0	CYT
968	1	4	2	0	0	0	0	0	CYT
969	1	4	2	0	0	0	3	0	CYT
970	0	2	0	1	0	0	1	0	CYT
971	1	2	1	1	0	0	0	7	CYT
972	1	2	2	1	0	0	0	0	CYT
973	1	2	2	1	0	0	0	0	CYT
974	5	4	2	4	0	0	5	7	CYT
974	5	4	2	4	0	0	5	7	CYT
975	1	7	7	8	0	0	4	9	CYT
976	5	8	8	8	0	0	6	9	CYT
976	5	8	8	8	0	0	6	9	CYT
977	0	4	0	5	0	0	0	0	CYT
978	0	4	0	4	0	0	1	0	CYT
979	2	2	1	5	0	0	0	0	CYT
980	5	4	1	0	0	0	0	2	CYT
981	2	2	1	0	0	0	0	0	CYT
982	2	3	0	6	0	0	1	0	CYT
983	3	0	0	0	0	0	8	0	CYT
984	3	3	1	1	0	0	8	0	CYT
985	3	0	0	0	0	0	8	0	CYT
986	4	6	1	1	0	0	8	0	CYT
987	1	3	0	4	0	0	1	0	MIT
988	1	0	1	1	0	0	0	0	NUC
989	0	0	0	0	0	0	1	1	NUC
990	2	3	0	5	0	0	0	0	MIT
991	1	4	0	1	0	0	3	1	CYT
992	2	2	2	1	0	0	0	0	CYT
993	2	2	2	1	0	0	0	0	CYT
994	5	2	1	1	0	0	3	7	CYT
994	5	2	1	1	0	0	3	7	CYT
995	2	2	0	4	0	0	0	0	CYT
996	1	4	1	1	0	0	0	0	CYT
996	1	4	1	1	0	0	0	0	CYT
997	1	3	2	0	0	0	0	0	CYT
998	1	3	1	5	0	0	1	0	CYT
999	1	3	1	5	0	0	1	0	CYT
1000	1	0	1	0	0	0	0	0	CYT
1001	1	0	1	0	0	0	3	0	CYT
1002	1	3	0	5	0	0	1	7	CYT
1002	1	3	0	5	0	0	1	7	CYT
1003	2	3	1	0	0	0	0	0	CYT
1004	0	3	1	1	0	0	0	7	CYT
1005	2	3	2	1	0	0	5	7	CYT
1006	1	3	2	1	0	0	2	4	CYT
1007	2	0	1	4	0	0	0	0	CYT
1007	2	0	1	4	0	0	0	0	CYT
1008	5	7	2	5	0	0	0	1	CYT
1008	5	7	2	5	0	0	0	1	CYT
1009	0	0	0	0	0	0	0	2	NUC
1010	1	4	0	1	0	0	3	0	NUC
1011	1	2	1	6	0	0	0	0	NUC
1012	2	2	1	1	0	0	0	0	CYT
1013	5	4	0	4	0	0	0	0	CYT
1014	0	3	3	6	0	0	0	0	ME3
1015	2	2	0	1	0	0	0	0	CYT
1016	5	7	1	1	0	0	0	2	CYT
1017	4	5	3	1	0	0	0	0	ME1
1018	0	3	1	0	0	0	0	0	CYT
1019	2	3	0	1	0	0	1	3	CYT
1020	1	9	3	5	0	0	0	0	MIT
1021	0	2	0	0	0	0	0	0	CYT
1022	1	2	4	0	0	0	1	0	ME3
1023	2	3	0	5	0	0	1	0	MIT
1024	1	3	1	0	0	0	1	0	NUC
1025	0	0	0	2	0	0	0	0	MIT
1026	2	3	1	2	0	0	0	0	MIT
1027	2	0	3	2	0	0	0	0	MIT
1028	2	0	0	2	0	0	1	0	MIT
1029	1	2	0	0	0	0	1	0	CYT
1030	0	3	0	0	0	0	1	1	CYT
1031	6	1	0	0	0	0	0	0	ME1
1032	2	3	3	0	0	0	1	0	ME2
1033	2	4	1	6	0	0	0	0	CYT
1034	1	2	1	0	0	0	1	0	CYT
1035	2	3	0	0	0	0	1	0	CYT
1036	1	2	1	0	0	0	1	0	CYT
1037	5	2	0	0	0	0	1	0	CYT
1038	0	3	0	0	0	0	0	0	CYT
1039	1	2	3	0	1	0	0	0	ME2
1040	1	1	0	1	0	0	1	0	CYT
1041	0	3	4	1	0	0	0	0	ME2
1042	1	3	0	6	0	0	0	0	CYT
1043	1	3	1	1	0	0	1	0	CYT
1044	2	3	1	0	0	0	1	1	CYT
1045	2	3	4	1	0	0	1	0	ME3
1046	1	4	0	0	0	0	0	0	CYT
1047	2	1	4	1	0	0	0	0	ME3
1048	2	2	4	0	0	0	0	0	ME3
1049	3	1	3	0	0	0	1	0	ME3
1050	1	2	1	0	0	0	1	0	CYT
1051	1	1	3	0	0	0	0	0	ME2
1052	5	2	0	0	0	0	0	1	ME2
1053	0	3	1	0	0	0	0	0	CYT
1054	2	3	0	1	0	0	1	1	CYT
1055	1	7	2	0	0	0	3	2	CYT
1056	2	3	1	1	0	0	1	0	MIT
1057	4	6	3	4	0	0	3	0	ME1
1058	2	3	3	6	1	0	1	0	ME3
1059	1	7	4	1	0	0	3	0	ME3
1060	2	4	0	1	0	0	1	5	NUC
1061	2	3	0	1	0	0	0	0	NUC
1062	5	4	1	0	0	0	1	1	CYT
1063	2	3	0	0	0	0	0	0	NUC
1064	2	0	1	4	0	0	0	0	NUC
1065	3	6	1	1	0	0	0	0	VAC
1066	6	1	4	4	0	0	1	0	ME1
1067	0	0	0	0	0	0	1	0	MIT
1068	2	3	1	5	0	0	1	0	MIT
1069	2	3	0	1	0	0	1	0	CYT
1070	3	0	4	0	0	0	1	0	ME2
1071	1	2	2	3	0	0	3	0	CYT
1072	2	2	1	0	0	0	0	0	NUC
1073	1	3	1	1	0	0	0	0	NUC
1074	1	0	0	0	0	0	0	0	NUC
1075	1	2	1	4	0	0	3	0	NUC
1076	1	2	1	5	0	0	0	1	NUC
1077	1	7	0	1	0	0	1	1	NUC
1078	2	3	0	1	0	0	1	2	NUC
1079	5	2	1	1	0	0	1	2	NUC
1080	0	3	1	0	0	0	1	0	CYT
1081	5	2	0	0	0	0	0	1	NUC
1082	5	0	0	0	0	0	1	0	NUC
1083	1	2	4	4	0	0	1	0	ME3
1084	1	3	1	1	0	0	3	0	NUC
1085	2	3	1	0	0	0	1	3	NUC
1086	5	3	0	0	0	0	3	6	CYT
1087	1	3	3	1	0	0	3	2	ME3
1088	4	1	1	4	0	0	0	0	ME2
1089	2	0	4	4	0	0	1	1	ME3
1090	9	8	2	4	0	0	0	0	NUC
1091	0	4	1	0	0	0	1	1	CYT
1092	1	2	4	4	0	0	0	0	ME3
1093	2	3	0	0	0	0	1	4	NUC
1094	1	6	3	0	0	0	0	0	NUC
1095	2	3	1	0	0	0	3	3	NUC
1096	0	3	4	0	0	0	1	0	MIT
1097	7	4	4	0	0	0	1	0	MIT
1098	2	3	0	1	0	0	1	0	CYT
1099	0	0	1	4	0	0	0	0	CYT
1100	7	2	5	0	0	0	0	0	ME3
1101	7	4	5	0	0	0	0	0	ME3
1102	1	2	0	1	0	0	1	0	CYT
1103	5	2	1	1	0	0	0	3	NUC
1104	5	2	3	0	0	0	0	0	ME3
1105	1	2	0	0	0	0	0	0	CYT
1106	3	2	1	2	0	0	9	1	NUC
1107	2	2	2	1	0	0	3	0	NUC
1108	5	2	1	0	0	0	0	0	NUC
1109	2	3	1	0	0	0	2	0	NUC
1110	2	0	1	0	0	0	0	0	NUC
1111	1	0	3	1	0	0	1	1	ME3
1112	2	0	0	6	0	0	1	0	CYT
1113	2	2	1	4	0	0	0	0	MIT
1114	5	4	1	1	0	0	0	2	NUC
1115	1	2	0	1	0	0	0	0	NUC
1116	1	4	1	1	0	0	1	1	NUC
1117	2	2	1	0	0	0	5	7	CYT
1117	2	2	1	0	0	0	5	7	CYT
1118	2	2	0	0	0	0	1	0	CYT
1119	0	3	0	0	0	0	0	2	NUC
1120	1	2	0	1	0	0	0	0	NUC
1121	1	3	0	1	0	0	0	1	NUC
1122	3	0	1	4	0	0	0	0	EXC
1123	4	1	0	5	0	0	3	0	EXC
1124	1	0	0	1	0	0	1	0	NUC
1125	5	1	0	0	0	2	1	0	POX
1126	7	2	0	0	0	0	0	2	NUC
1127	2	2	0	0	0	0	0	0	NUC
1128	5	7	0	0	0	0	0	0	NUC
1129	5	3	2	4	0	0	1	3	NUC
1130	1	0	1	0	0	0	0	0	NUC
1131	2	0	4	1	0	0	1	1	NUC
1132	0	3	0	1	0	0	0	1	NUC
1133	3	3	1	1	0	0	0	0	NUC
1134	2	2	0	0	0	0	0	2	NUC
1135	7	8	0	0	0	0	1	4	NUC
1136	2	0	1	4	0	0	1	2	NUC
1137	2	4	1	0	0	0	1	0	NUC
1138	2	3	0	1	0	0	1	0	NUC
1139	2	0	3	0	0	0	1	0	NUC
1140	0	0	1	0	0	0	0	0	NUC
1141	2	2	1	0	0	0	3	0	NUC
1142	2	4	0	1	0	0	1	0	NUC
1143	2	7	1	1	0	0	0	0	NUC
1144	5	3	1	4	0	0	1	1	NUC
1145	7	4	0	0	0	0	3	1	NUC
1146	2	2	0	0	0	0	0	0	ME3
1147	0	3	2	1	0	0	1	4	CYT
1148	2	3	0	1	0	0	0	1	CYT
1149	0	4	0	1	0	0	0	2	CYT
1150	0	3	0	0	0	0	0	6	CYT
1151	2	3	1	0	0	0	1	1	CYT
1152	2	3	0	0	0	0	1	0	CYT
1153	2	3	0	0	0	0	0	0	CYT
1154	2	3	0	1	0	0	0	0	CYT
1155	2	3	0	0	0	0	0	0	CYT
1156	0	2	0	6	0	0	0	1	CYT
1157	0	2	0	6	0	0	0	1	CYT
1158	1	4	2	0	0	0	0	0	NUC
1159	2	3	0	5	0	0	0	0	MIT
1160	1	2	0	1	0	0	0	2	CYT
1161	1	2	0	0	0	0	0	4	NUC
1162	9	1	1	0	0	0	9	0	NUC
1163	1	2	5	0	0	0	3	0	ME3
1164	7	2	5	0	0	0	3	0	ME3
1165	3	0	1	4	0	0	2	0	EXC
1166	2	4	3	1	0	0	1	0	ME3
1167	1	2	3	0	0	0	1	0	ME3
1168	6	6	0	4	0	0	3	0	EXC
1169	1	3	1	1	0	0	0	1	NUC
1170	5	4	5	4	0	0	0	1	ME3
1171	1	0	3	0	0	0	1	0	ME3
1172	5	4	2	1	0	0	5	0	CYT
1173	2	3	3	0	0	0	0	1	ME3
1174	5	2	1	0	0	0	1	1	CYT
1175	6	1	4	1	0	0	1	1	ME1
1176	1	2	1	0	0	0	0	0	CYT
1177	1	0	0	1	0	0	1	1	NUC
1178	1	0	3	4	0	0	0	0	ME3
1179	2	2	2	3	0	0	0	7	MIT
1180	7	8	6	1	0	0	0	0	MIT
1181	3	0	1	0	0	0	0	3	NUC
1182	5	3	3	1	0	0	0	0	ME3
1183	2	3	1	1	0	0	0	2	NUC
1184	5	4	0	1	0	0	1	0	CYT
1185	0	2	4	0	0	0	0	0	VAC
1186	0	0	3	1	0	0	1	0	NUC
1187	4	6	0	1	0	0	0	1	EXC
1188	4	6	0	1	0	0	0	0	EXC
1189	4	6	1	1	0	0	0	0	EXC
1190	0	4	1	0	0	0	0	0	NUC
1191	1	4	2	0	0	0	0	0	CYT
1192	2	0	1	1	0	0	1	0	CYT
1193	1	4	1	1	0	0	1	6	CYT
1194	1	7	3	4	0	0	1	0	ME3
1195	1	3	1	0	0	0	1	0	CYT
1196	7	7	0	6	0	0	3	1	CYT
1197	7	3	0	4	0	0	3	0	CYT
1198	1	4	1	5	0	0	0	0	CYT
1199	0	3	1	4	0	0	1	0	MIT
1200	2	8	3	4	0	0	0	1	NUC
1201	2	2	0	0	0	0	0	0	NUC
1202	2	4	0	0	0	0	0	3	NUC
1203	1	4	2	0	0	0	0	3	NUC
1204	1	3	1	0	0	0	1	0	NUC
1205	4	1	5	1	0	0	1	0	ME1
1206	5	3	3	0	0	0	0	1	ME3
1207	0	0	0	0	0	0	1	0	CYT
1208	5	2	4	0	0	0	1	0	ME3
1209	1	0	0	0	0	0	0	1	NUC
1210	2	2	0	4	0	0	0	1	CYT
1211	2	3	0	1	0	0	1	0	CYT
1212	0	2	0	0	0	0	1	0	CYT
1213	2	2	0	0	0	0	1	0	CYT
1214	0	3	0	1	0	0	0	0	CYT
1215	1	2	0	0	0	0	1	0	CYT
1216	2	3	0	1	0	0	0	0	CYT
1217	0	3	0	5	0	0	1	0	CYT
1218	0	4	0	5	0	0	1	0	CYT
1219	0	3	0	5	0	0	1	0	CYT
1220	2	3	0	0	0	0	0	1	NUC
1221	1	2	1	0	0	0	1	0	NUC
1222	0	2	0	0	0	0	0	0	CYT
1222	0	2	0	0	0	0	0	0	CYT
1223	2	2	1	4	0	0	1	2	CYT
1224	2	3	1	4	0	0	1	1	CYT
1225	2	6	0	1	0	0	0	0	NUC
1226	0	3	2	0	0	0	0	2	NUC
1227	0	0	1	6	0	0	1	1	NUC
1228	2	1	1	0	0	0	1	1	NUC
1229	1	0	2	0	0	0	0	1	NUC
1230	2	4	0	0	0	0	0	2	NUC
1231	5	8	0	0	0	0	0	6	NUC
1232	1	3	1	0	0	0	0	0	CYT
1233	2	3	1	4	0	0	1	0	CYT
1234	5	4	1	0	0	0	0	0	CYT
1235	1	2	0	0	0	0	0	0	CYT
1236	5	4	2	1	0	0	1	0	CYT
1235	1	2	0	0	0	0	0	0	CYT
1237	2	3	1	0	0	0	0	3	CYT
1238	5	4	0	0	0	0	0	1	CYT
